review_body,product_category
"Je n'ai pas pu profiter de mon achat car je n'ai jamais reçu les produits commandés, car le colis était vide.",beauty
"Attention si vos enfants ont un an, je pense que ces livres ne sont pas forcément faut pour eux( fragilité) et facile à mordiller et du coup l'enfant mange du papier... Pas cool. Les puces ne sont pas résistante non plus, le livre n'a pas tenu 1 mois... Et au prix des piles c'est franchement du vol. Bref je déconseille aux 18/20 mois",book
Article non reçu. Déposé à un endroit inconnu. Aucune reponse d'UPS,wireless
"Le livreur à laisser le colis a un inconnus, impossible de savoir qui l'as réceptionné, inadmissible !!!!!!!!!! Comment faire maintenant???",other
Je n'ai pas reçu ce colis,sports
"Utilisé depuis quelques semaines, très lisible pour la taille des chiffres avec cependant une dalle un peu trop réfléchissante avec des reflets parfois gênants. Stabilité du pied un peu juste faire attention lors des manipulations. Mode d'emploi en français. Cependant gros problème avec l'horloge, elle avance d'environ 10 mn au bout de quelques semaines, inacceptable pour le prix; dommage car par ailleurs vendeur fiable mais déçu de cet achat; matériel à éviter.",electronics
"La qualité du produit est déplorable, quant aux finitions elle sont abominables. L'image ne reflète pas le produit livré. ATTENTION",apparel
Pas très fiable... j en ai un qui a pris feu et à faille le propager à la voiture... une tres forte odeure de brûler reste dans la voiture...,automotive
JE N'AI JAMAIS RECU CET ARTICLE : LE POINT RELAIS NE L'A PAS ; NORMALEMENT IL VOUS A RETOURNER CET ARTICLE,toy
Pas encore arrivée !,apparel
Ne marche pas pour connecter l iPhone 7 Plus câbles chargeur trop long il ne rentre pas dans le téléphone ... du coup il y a que le auxiliaire qui marche,wireless
Pas pratique au niveau de l'ouverture.,apparel
Article de mauvaise qualité que je n'ai pas retourné au vendeur car les frais de retour sont à ma charge .Vendeur de très mauvaise foi.Je déconseille l'achat de cet article.,home
"Le bouton de chaleur du fer s'est cassé tout de suite, défaut de fabrication, avec un ressort qui n'était clairement pas bien fixé. Je dois retourner le produit.",kitchen
Commande validée avec port gratuit et je me retrouve avec plus de 40€ de port sur un produit à moins de 8€ ? Je ne sais pas comment est-ce possible mais c'est belle et bien une escroquerie ... même avec mon compte Prime Amazon J'ai demandé le remboursement et j'attends une réponse !,wireless
Bonjour Je devais recevoir ma commande hier A ce jour je n'ai pas été livré,drugstore
"J'ai acheté ce produit deux fois, aucun des deux ne fonctionne. A fuir donc.",home
"C'est une honte , le fond du distillateur est complètement désolidarisé du reste de l'appareil , tut les fils apparaissent et j'en passe . Donnez moi la marche à suivre pour le renvoyer et certainement pas à mes frais. Si vous avez des spécialistes du produit ,alors vous constaterez aisément qu'il a été envoyé déjà dans cet état lamentable. A la deuxième utilisation la cuve est cramée. Contactez moi",home
"Cet appareil n'a plus fonctionné au bout de 2 ou 3 mois. J'ai contacté le vendeur, ils m'ont dit que ça arrivait, qu'on savait tous que les appareils sont fragiles, selon comment on les utilise, ou s'ils tombent, etc, et qu'ils étaient sûr que je comprenais ça n'est-ce pas ? Aussi, comme ils ne voulaient pas de montrer trop désagréable, ils me proposaient 6 € de dédommagement. J'ai répondu que non, je ne trouvais pas normal qu'un appareil acheté 22 € ne fonctionne plus au bout de seulement deux mois, et qu'en plus on ne m'en propose que 6 € au lieu de me le remplacer. Je n'ai jamais eu de réponse...",electronics
Bache que je n ai jamais reçu,lawn_and_garden
"Bonjour, la forme n'est pas adaptée pour le s9+, il y a un vide entre l'écran et le verre, pas du tout agréable, impossible d'avoir un écran tactile confortable. Achat qui ne sert à rien..... Bonne journée",wireless
Déçu du produit. Bien trop gros pour des oreilles meme imposantes..,wireless
légèrement trop grand pour le galaxy S9...,wireless
"Achat d'une manette Xbox avec Tenue EON sur Fortnite + 500 V-Bucks : Malheureusement seulement une manette Xbox classique reçue !!! Après réclamation pour : Article non conforme, Amazon me renvoie exactement la même manette et toujours sans tenue EON sur Fortnite + 500 V-Bucks !! Cet article était en pré-commande à un tarif certe préférentiel mais au dessus de celui d'une manette seule !!! Très décevant",video_games
"Impossible de faire boire la poupée, donc impossible de faire pipi sur pot. C’est quand même gênant pour une poupée achetée spécialement pour cette fonction. L’odeur de vanille est insupportable. Et je passe le problème de livraison: livreur arrivé à 21h30 qui hurlait parce que je j’ai pas raccroché le téléphone du premier coup. Il m’a demandé de descendre chercher le colis sinon il allait « se casser ». Il m’a fait un scandale devant l’immeuble. Livré depuis 3 jours et je suis encore sous le choc de cet incident. Déception TOTALE!",toy
Le plastique de cette protection est souple mais ne vaut pas un caoutchouc souple. De plus la protection située au niveau du bouton on/off de la montre exerce une pression permanente ce qui rend impossible l’utilisation de mon Apple Watch 4.,wireless
Je l ai jamais reçu j attends le remboursement,baby_product
1 étoile au lieu de O car pas possible de ne pas en mettre... produit jamais reçu ! A fuir 😡,sports
"J'ai voulu sauter le pas. Ces cils ne font pas du tout naturels. Ils sont beaucoup trop artificiels. Et pour les mettre, c'est juste impossible. Je ne recommande pas du tout cet acaht",beauty
"Livré dans un colis sans sa boîte d origine donc pas adapté et encore moins pour en faire cadeau, on dirait un produit d occasion. Même di c etait pour moi, j aimerais pouvoir le ranger dans sa boîte et pas dans un carton. Remarque faite a Amazon qui me renvoie une deuxième fois la même chose donc je dois retourner les 2!! Maintenant j attends la livraison d un appareil raclette d une autre marque, plus chère tant pis, j espère qu' il sera bien conditionné.",kitchen
pas reçu le jeux minecraft,other
"J'ai reçu ce rouleau de ficelle qui était bien emballé dans du cellophane renforcé, j'ai été très surpris par l'ODEUR NAUSEABONDE qui s'en est échappée quand je l'ai ouvert, mais vraiment au point que j'ai préféré le jeter, on aurait dit une odeur de purin, IMMONDE ! A mon avis, fuyez !",home_improvement
"Produit reçu dans les temps mais détérioré voir déjà utilisé, photos à l appui , carton amazone intact mais a l intérieur , carton rescotché et ouvert , multiple usures rayures énorme sur le produit pas de notices d utilisation , bref dégoûté de mon achat !! J espère un geste commercial !",home
À l'origine c'était le cadeau de Noël pour ma fille quand on a ouvert on avait l'impression que c'était un gadget les roues se sont crevés au bout de quelques minutes de promenade à vélo.... Selle pas du tout confortable... Un certain c'est un vélo la Reine des Neiges mais alors....,sports
Bonjour j’ai commandé Ce produit est des lors je n’ai pas reçu le même produit qui est actuellement affiché j’ai reçu une version en dessous c’est pas du tout sérieux de la part d’Amazon,pc
"appareil se met en fonction mais n'aspire absolument pas , et le lendemain moteur HS , une honte , je veux le remboursement",automotive
Colis pas reçu ! Et TNT sur le site du suivi dit que cela a était livré aujourd’hui mais rien dans ma boîte aux lettres ...,wireless
Colis perdu ou volé ....,electronics
"La vitre ne tient que par les bandes d'en haut (noir pour ma part) !! Du coup elle se décolle constamment, j'avais des doutes à l'installation, mais là c'est la catastrophe... même si elle couvre la totalité du téléphone, finalement elle ne protège rien. Je ne recommande pas du tout ce produit.",wireless
Quel point relais ???????merci de me tenir informer .. j étais chez moi hier et je n ai rien entendu,home
j'ai reçu la notif en disant que j'ai reçu ma commande sauf que je n'ai rien reçu.... Je ne trouve pas comment contacter le vendeur...,book
Très mauvaise qualité Un des embout rouge ne tient pas du tout Très mauvaise qualité Je ne recommande pas cet article,home
La vitre protège certainement l'écran du téléphone mais elle rend l'écran tactile inutilisable. Impossible à renvoyer puisque déjà utilisé. Achat inutile. A éviter.,wireless
Le tressage très mal fait le salon de jardin arrivé en quitte en puzzle le carton déchiré affreux je déconseille fortement,furniture
"le produit est jolie, mais de très mauvaise qualité. il s'est déjà déchiré après 2 jours d'utilisation.",toy
Très mauvais produit cassée en 6 mois !,home_improvement
Diminue les qualités du tactile Il n'est pas anti trace de doigt! Et déjà décollé au bout de 2 jours Première déception pour un achat passé via Amazon ( sans compter le retard dans la livraison du produit),wireless
"Ce produit ne m’a pas été livré, je ne comprends pas ?",automotive
"Première commande Amazon Prime et première déconvenue. Livraison 6 jours après la commande, deux retards cumulés... Dire qu’on me vante la qualité de service Amazon!! Pour ne pas rester sur une mauvais impression j’ai fait une autre commande qui doit initialement être livré aujourd’hui nous allons voir...",wireless
Colis incomplet et je ne peux pas joindre le vendeur.,wireless
seule la première phrase des chansons fonctionnent c’est très dommage,book
"Honteux, on me demande de décrire mon expérience ? A ce jour, je n'ai jamais reçu le roman, alors que j'ai payé celui-ci !",digital_ebook_purchase
aucun affichage des led. aucune possibilité de le retourner ou de l'échanger.. bravo amazon je suis surpris tout de même,electronics
Je vous déconseille ces ecouteur il fonctionne très mal de plus pour les utiliser il faut activé le Bluetooth et une fois mit dans vos oreilles on peut entendre plein de bruit d’ondes ne vaut vraiment pas la peine pour le prix,wireless
nul pas perdu un gramme tres déçu,drugstore
Fermeture du sac à dos cassé au bout d’une semaine d’utilisation mail envoyé aux fournisseurs aucune réponse,luggage
"Livré en rouleau. Impossible à poser sans avoir énormément de bulles d air, même avec 1 raclette adaptée. 1 fois appliqué sur la vitre, ça se déchire quand on veut repositionner...à proscrire! J ai tout retiré et acheté 1 autre produit plus qualitatif",home
Les deux brosses se sont cassées au bout de deux utilisations alors que les brosses d’origine ont duré 1 an,home
"Mauvaise article reçu, il n'y a pas la fente pour l'Apple pencil.",pc
"fait mal au talon, j'ai eu une cloque a l'arrière du pied alors que j'en ai jamais d'habitude aussi bien avec ou sans chevillère d'autre marque",sports
